anio,trazabilidad,departamento,tipo,modalidad,contratos,valor,nombre_geojson
2026.0,Departamento único,Nariño,Obra,Licitación pública Obra Publica,4,1414425518422.0,NARIÑO
2026.0,Departamento único,Nariño,Obra,Mínima cuantía,1,51121902.0,NARIÑO
2026.0,Departamento único,Nariño,Otro,Contratación directa,1,11649891536.0,NARIÑO
2026.0,Departamento único,Nariño,Prestación de servicios,Contratación directa,11,456876000.0,NARIÑO
2026.0,Departamento único,Norte de Santander,Interventoría,Concurso de méritos abierto,2,28352084151.0,NORTE DE SANTANDER
2026.0,Departamento único,Norte de Santander,Obra,Contratación directa,1,460362511.0,NORTE DE SANTANDER
2026.0,Departamento único,Norte de Santander,Obra,Licitación pública Obra Publica,2,563426188849.0,NORTE DE SANTANDER
2026.0,Departamento único,Norte de Santander,Otro,Contratación directa,12,5524830792.0,NORTE DE SANTANDER
2026.0,Departamento único,Norte de Santander,Prestación de servicios,Contratación directa,5,206388000.0,NORTE DE SANTANDER
2026.0,Departamento único,Putumayo,Obra,Licitación pública Obra Publica,1,172701975085.0,PUTUMAYO
2026.0,Departamento único,Putumayo,Prestación de servicios,Contratación directa,1,22050000.0,PUTUMAYO
2026.0,Departamento único,Quindío,Obra,Mínima cuantía,1,32000000.0,QUINDIO
2026.0,Departamento único,Quindío,Prestación de servicios,Contratación directa,2,77616000.0,QUINDIO
2026.0,Departamento único,Risaralda,Prestación de servicios,Contratación directa,2,84672000.0,RISARALDA
2026.0,Departamento único,Risaralda,Prestación de servicios,Mínima cuantía,1,55000000.0,RISARALDA
2026.0,Departamento único,Santander,Otro,Mínima cuantía,2,93889771.0,SANTANDER
2026.0,Departamento único,Santander,Prestación de servicios,Contratación directa,16,736320060.0,SANTANDER
2026.0,Departamento único,Sucre,Obra,Contratación directa,2,5216708172.0,SUCRE
2026.0,Departamento único,Sucre,Obra,Mínima cuantía,2,59776943.0,SUCRE
2026.0,Departamento único,Sucre,Prestación de servicios,Contratación directa,9,401310000.0,SUCRE
2026.0,Departamento único,Tolima,Interventoría,Mínima cuantía,1,37364881.0,TOLIMA
2026.0,Departamento único,Tolima,Prestación de servicios,Contratación directa,8,341334000.0,TOLIMA
2026.0,Departamento único,Valle del Cauca,Prestación de servicios,Contratación directa,7,346626000.0,VALLE DEL CAUCA
2026.0,Departamento único,Vichada,Interventoría,Mínima cuantía,1,74090331.0,VICHADA
2026.0,Multidepartamental,,Arrendamiento de inmuebles,Contratación directa,1,39132019.5,
2026.0,Multidepartamental,,Consultoría,Concurso de méritos abierto,1,4219134290.0,
2026.0,Multidepartamental,,Interventoría,Concurso de méritos abierto,2,74628995509.0,
2026.0,Multidepartamental,,Obra,Licitación pública Obra Publica,4,1073624945262.0,
2026.0,No territorializable,,Compraventa,Mínima cuantía,1,29995619.0,
2026.0,No territorializable,,Interventoría,Concurso de méritos abierto,1,27808524228.0,
2026.0,No territorializable,,Obra,Licitación pública Obra Publica,3,378846929983.0,
2026.0,No territorializable,,Obra,Mínima cuantía,3,99402709.0,
2026.0,No territorializable,,Otro,Contratación directa,3,21344375014.0,
2026.0,No territorializable,,Otro,Mínima cuantía,1,13870000.0,
2026.0,No territorializable,,Otro,Selección abreviada subasta inversa,1,2530000000.0,
2026.0,No territorializable,,Prestación de servicios,Contratación directa,605,49967965443.25,
2026.0,No territorializable,,Seguros,Mínima cuantía,1,83239500.0,
2026.0,No territorializable,,Seguros,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,1,1230281034.0,
,Departamento único,Antioquia,Consultoría,Concurso de méritos abierto,2,532118972.0,ANTIOQUIA
,Departamento único,Antioquia,Consultoría,Mínima cuantía,1,53784006.0,ANTIOQUIA
,Departamento único,Antioquia,Interventoría,Concurso de méritos abierto,3,2815547950.2,ANTIOQUIA
,Departamento único,Antioquia,Obra,Contratación Directa (con ofertas),1,2090163157.0,ANTIOQUIA
,Departamento único,Antioquia,Obra,Contratación directa,15,45350595225.0,ANTIOQUIA
,Departamento único,Antioquia,Obra,Mínima cuantía,2,98063773.0,ANTIOQUIA
,Departamento único,Antioquia,Otro,Contratación directa,9,43450839416.0,ANTIOQUIA
,Departamento único,Antioquia,Prestación de servicios,Contratación directa,6,345349319.0,ANTIOQUIA
,Departamento único,Antioquia,Prestación de servicios,Mínima cuantía,2,21719596.0,ANTIOQUIA
,Departamento único,Antioquia,Suministros,Mínima cuantía,1,81917077.0,ANTIOQUIA
,Departamento único,Arauca,Obra,Contratación directa,4,37200000000.0,ARAUCA
,Departamento único,Arauca,Otro,Contratación directa,1,1493754848.0,ARAUCA
,Departamento único,Atlántico,Obra,Contratación directa,4,3103181325.0,ATLANTICO
,Departamento único,Atlántico,Obra,Licitación pública Obra Publica,1,1687871600.0,ATLANTICO
,Departamento único,Atlántico,Prestación de servicios,Contratación directa,5,141560000.0,ATLANTICO
,Departamento único,Atlántico,Prestación de servicios,Mínima cuantía,1,6462414.0,ATLANTICO
,Departamento único,Bogotá D.C.,Obra,Mínima cuantía,1,44242463.0,SANTAFE DE BOGOTA D.C
,Departamento único,Bolívar,Consultoría,Concurso de méritos abierto,3,1038111970.0,BOLIVAR
,Departamento único,Bolívar,Consultoría,Mínima cuantía,1,44352013.99,BOLIVAR
,Departamento único,Bolívar,Interventoría,Mínima cuantía,1,53302480.0,BOLIVAR
,Departamento único,Bolívar,Obra,Contratación directa,5,18445676126.0,BOLIVAR
,Departamento único,Bolívar,Obra,Mínima cuantía,6,368432323.98,BOLIVAR
,Departamento único,Bolívar,Obra,Selección Abreviada de Menor Cuantía,3,1063907647.0,BOLIVAR
,Departamento único,Bolívar,Otro,Contratación directa,8,1595194651.0,BOLIVAR
,Departamento único,Bolívar,Prestación de servicios,Contratación directa,5,157407000.0,BOLIVAR
,Departamento único,Bolívar,Prestación de servicios,Mínima cuantía,1,6859703.93,BOLIVAR
,Departamento único,Boyacá,Interventoría,Concurso de méritos abierto,1,406918826.0,BOYACA
,Departamento único,Boyacá,Interventoría,Mínima cuantía,1,50629689.0,BOYACA
,Departamento único,Boyacá,Obra,Contratación directa,7,5211910000.0,BOYACA
,Departamento único,Boyacá,Otro,Contratación directa,13,7680391937.0,BOYACA
,Departamento único,Boyacá,Prestación de servicios,Contratación directa,3,124097234.0,BOYACA
,Departamento único,Caldas,Arrendamiento de inmuebles,Contratación directa,1,22097386.0,CALDAS
,Departamento único,Caldas,Compraventa,Mínima cuantía,1,3570000.0,CALDAS
,Departamento único,Caldas,Interventoría,Concurso de méritos abierto,1,323311100.0,CALDAS
,Departamento único,Caldas,Otro,Contratación Directa (con ofertas),5,125645115.0,CALDAS
,Departamento único,Caldas,Otro,Contratación directa,3,2393944411.0,CALDAS
,Departamento único,Caldas,Prestación de servicios,Contratación directa,2,49730000.0,CALDAS
,Departamento único,Caldas,Prestación de servicios,Mínima cuantía,3,26787884.0,CALDAS
,Departamento único,Caquetá,Interventoría,Concurso de méritos abierto,2,665057204.0,CAQUETA
,Departamento único,Caquetá,Obra,Contratación directa,2,2195622209.0,CAQUETA
,Departamento único,Caquetá,Obra,Mínima cuantía,1,12590682.0,CAQUETA
,Departamento único,Caquetá,Otro,Contratación directa,6,1199370349.0,CAQUETA
,Departamento único,Caquetá,Prestación de servicios,Contratación directa,2,87002333.33,CAQUETA
,Departamento único,Caquetá,Prestación de servicios,Mínima cuantía,1,5429156.0,CAQUETA
,Departamento único,Caquetá,Suministros,Mínima cuantía,1,3999955.0,CAQUETA
,Departamento único,Casanare,Consultoría,Concurso de méritos abierto,2,642000002.0,CASANARE
,Departamento único,Casanare,Obra,Contratación directa,1,500000000.0,CASANARE
,Departamento único,Casanare,Prestación de servicios,Contratación directa,7,255340000.0,CASANARE
,Departamento único,Cauca,Consultoría,Concurso de méritos abierto,7,2476814215.0,CAUCA
,Departamento único,Cauca,Consultoría,Mínima cuantía,3,122490652.9,CAUCA
,Departamento único,Cauca,Interventoría,Concurso de méritos abierto,1,99992130.0,CAUCA
,Departamento único,Cauca,Interventoría,Mínima cuantía,4,97320998.0,CAUCA
,Departamento único,Cauca,Obra,Contratación directa,2,62347861822.0,CAUCA
,Departamento único,Cauca,Obra,Mínima cuantía,9,535992719.32,CAUCA
,Departamento único,Cauca,Obra,Selección Abreviada de Menor Cuantía,5,2185184121.0,CAUCA
,Departamento único,Cauca,Otro,Contratación directa,11,7510853773.0,CAUCA
,Departamento único,Cauca,Prestación de servicios,Contratación directa,2,42200000.0,CAUCA
,Departamento único,Cauca,Prestación de servicios,Mínima cuantía,1,12575000.0,CAUCA
,Departamento único,Cauca,Suministros,Mínima cuantía,1,107660490.0,CAUCA
,Departamento único,Cesar,Consultoría,Concurso de méritos abierto,3,1147976816.0,CESAR
,Departamento único,Cesar,Consultoría,Mínima cuantía,1,55368320.0,CESAR
,Departamento único,Cesar,Interventoría,Mínima cuantía,3,167359856.64,CESAR
,Departamento único,Cesar,Obra,Contratación directa,1,2970000000.0,CESAR
,Departamento único,Cesar,Obra,Licitación pública Obra Publica,6,2768433676.0,CESAR
,Departamento único,Cesar,Obra,Mínima cuantía,8,398201710.36,CESAR
,Departamento único,Cesar,Obra,Selección Abreviada de Menor Cuantía,4,2248204040.0,CESAR
,Departamento único,Cesar,Prestación de servicios,Contratación directa,5,131960000.0,CESAR
,Departamento único,Cesar,Prestación de servicios,Mínima cuantía,5,88523187.8,CESAR
,Departamento único,Cesar,Suministros,Mínima cuantía,1,9460500.0,CESAR
,Departamento único,Chocó,Consultoría,Concurso de méritos abierto,1,323216376.0,CHOCO
,Departamento único,Chocó,Interventoría,Mínima cuantía,2,83243832.0,CHOCO
,Departamento único,Chocó,Obra,Contratación directa,3,4884454692.0,CHOCO
,Departamento único,Chocó,Obra,Mínima cuantía,1,5057500.0,CHOCO
,Departamento único,Chocó,Obra,Selección Abreviada de Menor Cuantía,1,79662770.0,CHOCO
,Departamento único,Chocó,Otro,Contratación directa,3,600109298.0,CHOCO
,Departamento único,Chocó,Prestación de servicios,Contratación directa,1,30870000.0,CHOCO
,Departamento único,Chocó,Prestación de servicios,Mínima cuantía,1,11885000.0,CHOCO
,Departamento único,Cundinamarca,Consultoría,Mínima cuantía,1,32848561.33,CUNDINAMARCA
,Departamento único,Cundinamarca,Interventoría,Concurso de méritos abierto,2,427051968.0,CUNDINAMARCA
,Departamento único,Cundinamarca,Interventoría,Mínima cuantía,4,155982987.0,CUNDINAMARCA
,Departamento único,Cundinamarca,Obra,Contratación directa,8,4299359011.0,CUNDINAMARCA
,Departamento único,Cundinamarca,Obra,Licitación pública Obra Publica,3,455504555.0,CUNDINAMARCA
,Departamento único,Cundinamarca,Obra,Mínima cuantía,23,1249845885.0,CUNDINAMARCA
,Departamento único,Cundinamarca,Obra,Selección Abreviada de Menor Cuantía,7,2053696917.0,CUNDINAMARCA
,Departamento único,Cundinamarca,Otro,Contratación directa,5,1001446023.0,CUNDINAMARCA
,Departamento único,Cundinamarca,Prestación de servicios,Contratación directa,1,15500000.0,CUNDINAMARCA
,Departamento único,Córdoba,Obra,Contratación directa,2,8446290000.0,CORDOBA
,Departamento único,Córdoba,Obra,Mínima cuantía,1,14647060.0,CORDOBA
,Departamento único,Córdoba,Otro,Contratación directa,19,324679853515.0,CORDOBA
,Departamento único,Córdoba,Prestación de servicios,Contratación directa,8,339230000.0,CORDOBA
,Departamento único,Guainía,Otro,Contratación directa,1,349099169.0,GUAINIA
,Departamento único,Guaviare,Otro,Contratación directa,2,413214460.0,GUAVIARE
,Departamento único,Huila,Obra,Contratación directa,7,5072863000.0,HUILA
,Departamento único,Huila,Otro,Contratación directa,7,46367741883.0,HUILA
,Departamento único,Huila,Prestación de servicios,Contratación directa,1,52214250.0,HUILA
,Departamento único,Huila,Prestación de servicios,Licitación pública,1,184420000.0,HUILA
,Departamento único,La Guajira,Consultoría,Mínima cuantía,1,64676117.0,LA GUAJIRA
,Departamento único,La Guajira,Interventoría,Concurso de méritos abierto,2,785597064.0,LA GUAJIRA
,Departamento único,La Guajira,Obra,Contratación directa,2,1520000000.0,LA GUAJIRA
,Departamento único,La Guajira,Obra,Licitación pública Obra Publica,1,301228895626.0,LA GUAJIRA
,Departamento único,La Guajira,Obra,Mínima cuantía,4,186056020.0,LA GUAJIRA
,Departamento único,La Guajira,Otro,Contratación directa,4,5587295607.0,LA GUAJIRA
,Departamento único,La Guajira,Prestación de servicios,Contratación directa,7,263720000.0,LA GUAJIRA
,Departamento único,La Guajira,Prestación de servicios,Mínima cuantía,1,53103106.0,LA GUAJIRA
,Departamento único,Magdalena,Obra,Contratación directa,5,11094178246.0,MAGDALENA
,Departamento único,Magdalena,Obra,Mínima cuantía,4,163054424.0,MAGDALENA
,Departamento único,Magdalena,Otro,Contratación directa,7,1391286881.0,MAGDALENA
,Departamento único,Magdalena,Prestación de servicios,Contratación directa,3,237150000.0,MAGDALENA
,Departamento único,Meta,Consultoría,Concurso de méritos abierto,5,1773897042.0,META
,Departamento único,Meta,Consultoría,Mínima cuantía,1,20134750.0,META
,Departamento único,Meta,Obra,Contratación directa,3,5893000000.0,META
,Departamento único,Meta,Obra,Licitación pública Obra Publica,1,199206000.0,META
,Departamento único,Meta,Obra,Mínima cuantía,1,39219728.91,META
,Departamento único,Meta,Otro,Contratación directa,5,1017678638.0,META
,Departamento único,Meta,Prestación de servicios,Contratación directa,4,159113333.0,META
,Departamento único,Nariño,Obra,Contratación directa,1,724800000.0,NARIÑO
,Departamento único,Nariño,Obra,Licitación pública Obra Publica,1,13388084887.0,NARIÑO
,Departamento único,Nariño,Obra,Mínima cuantía,1,59999568.0,NARIÑO
,Departamento único,Nariño,Obra,Selección Abreviada de Menor Cuantía,2,765853046.6700001,NARIÑO
,Departamento único,Nariño,Otro,Contratación directa,7,21767244829.0,NARIÑO
,Departamento único,Nariño,Prestación de servicios,Contratación directa,10,300650000.0,NARIÑO
,Departamento único,Norte de Santander,Consultoría,Mínima cuantía,1,28500000.0,NORTE DE SANTANDER
,Departamento único,Norte de Santander,Interventoría,Concurso de méritos abierto,1,219795740.0,NORTE DE SANTANDER
,Departamento único,Norte de Santander,Obra,Contratación directa,2,5200661745.0,NORTE DE SANTANDER
,Departamento único,Norte de Santander,Otro,Contratación directa,14,3683426841.0,NORTE DE SANTANDER
,Departamento único,Norte de Santander,Prestación de servicios,Contratación directa,6,109100000.0,NORTE DE SANTANDER
,Departamento único,Putumayo,Consultoría,Concurso de méritos abierto,3,955986262.0,PUTUMAYO
,Departamento único,Putumayo,Obra,Contratación directa,2,1839822980.0,PUTUMAYO
,Departamento único,Putumayo,Obra,Mínima cuantía,3,116075278.0,PUTUMAYO
,Departamento único,Putumayo,Otro,Contratación directa,5,1001492389.0,PUTUMAYO
,Departamento único,Putumayo,Suministros,Mínima cuantía,1,7625934.0,PUTUMAYO
,Departamento único,Quindío,Obra,Licitación pública Obra Publica,1,2213459477.0,QUINDIO
,Departamento único,Quindío,Obra,Mínima cuantía,1,81999249.0,QUINDIO
,Departamento único,Quindío,Prestación de servicios,Contratación directa,1,14250000.0,QUINDIO
,Departamento único,Quindío,Prestación de servicios,Mínima cuantía,1,17856160.0,QUINDIO
,Departamento único,Risaralda,Obra,Mínima cuantía,3,102327317.0,RISARALDA
,Departamento único,Risaralda,Obra,Selección Abreviada de Menor Cuantía,1,294779727.0,RISARALDA
,Departamento único,Risaralda,Otro,Contratación directa,2,399283586.0,RISARALDA
,Departamento único,Risaralda,Prestación de servicios,Contratación directa,12,333360000.0,RISARALDA
,Departamento único,Risaralda,Prestación de servicios,Mínima cuantía,2,16868090.0,RISARALDA
,Departamento único,Risaralda,Suministros,Mínima cuantía,2,136618198.0,RISARALDA
,Departamento único,Risaralda,Suministros,Selección Abreviada de Menor Cuantía,1,255612539.0,RISARALDA
,Departamento único,San Andrés y Providencia,Consultoría,Concurso de méritos abierto,1,1278598876.0,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA
,Departamento único,Santander,Consultoría,Concurso de méritos abierto,4,1470059360.0,SANTANDER
,Departamento único,Santander,Consultoría,Mínima cuantía,2,130810230.0,SANTANDER
,Departamento único,Santander,Interventoría,Concurso de méritos abierto,1,497430472.0,SANTANDER
,Departamento único,Santander,Obra,Contratación directa,2,1381159011.0,SANTANDER
,Departamento único,Santander,Obra,Licitación pública,2,6030152999.0,SANTANDER
,Departamento único,Santander,Obra,Mínima cuantía,23,2178675605.0,SANTANDER
,Departamento único,Santander,Obra,Selección Abreviada de Menor Cuantía,3,870174779.0,SANTANDER
,Departamento único,Santander,Otro,Contratación directa,7,39504805763.0,SANTANDER
,Departamento único,Santander,Prestación de servicios,Contratación directa,3,66065000.0,SANTANDER
,Departamento único,Santander,Suministros,Mínima cuantía,1,80092360.0,SANTANDER
